start	end	text
494120	495120	Right.
495120	496120	Yeah.
496120	497120	Yeah.
497120	499120	Like, should A be updated or should it not?
499120	500120	Yeah.
500120	503120	Sounds like you guys have the right idea, though.
503120	505120	So that's good.
505120	508120	How's it going over here?
508120	510120	Struggling?
510120	512120	Well, what's the value of H?
512120	515120	That's maybe where to start.
515120	524120	You have an idea for what H is?
524120	525120	Not quite.
525120	526120	Okay.
526120	527120	Yeah.
527120	529120	So we're equal to calling F, right?
529120	531120	We call F.
531120	532120	And what is F?
532120	534120	F is that, like, whole function, right?
534120	538120	It's from line one all the way down to line 12.
538120	543120	And so we want to figure out what's the result of running
543120	544120	that function.
544120	546120	So F is the big function.
546120	548120	And so what is F returning?
548120	551120	If we kind of ignore all the middle part of F,
551120	555120	what's the last line say?
555120	557120	We're, exactly, returning G.
557120	560120	So H is going to be equal to whatever G is.
560120	562120	And then we've got to go backwards and say, like,
562120	564120	okay, well, what is G?
564120	568120	But that's how I would start with this one.
568120	573120	I'm assuming we're comparing the 20 input as Y.
573120	575120	So I kind of understood that part.
575120	580120	I'm just having a tough time seeing how to start.
580120	581120	I think I've got a good idea.
581120	582120	All right.
582120	583120	All right.
583120	584120	For sure.
584120	585120	For sure.
585120	592120	All right.
592120	594120	Let's come back together.
594120	596120	I heard a couple of different answers
596120	598120	as I was wandering the room.
598120	602120	Can I get some brave individuals to suggest
602120	604120	what they think the result is?
604120	607120	How many people feel like they came to a result, actually?
607120	608120	Okay.
608120	609120	Wow.
609120	610120	Okay.
610120	611120	Everybody.
611120	612120	Or almost everybody.
612120	613120	So what are some of the ideas?
613120	615120	I'll write them down.
615120	616120	I heard different ones.
616120	618120	So we aren't all at the same place.
618120	619120	Yeah.
619120	622120	We have nine as an option.
622120	626120	Anybody else?
626120	631120	Nobody else has another idea for the answer?
631120	632120	Everybody?
632120	635120	Who votes nine?
635120	637120	All right.
637120	638120	All right.
638120	639120	All right.
639120	641120	So what you're saying is the midterm needs
641120	644120	a little bit more of an interesting problem this year.
644120	649120	No?
649120	650120	Okay.
650120	651120	So the answer is nine.
651120	654120	How did we get there, though?
654120	660120	Because this is 14 lines of weird obfuscated code
660120	662120	where we kind of go in and then pop back out
662120	664120	and then update the thing and come back.
664120	665120	Yeah.
665120	666120	Question?
666120	667120	Oh.
667120	669120	You have an answer for how we get there?
700120	705120	I liked almost everything that you said
705120	707120	except for the first line.
707120	709120	Everything else, I'm with you on it,
709120	711120	and we'll go over it explicitly.
711120	712120	But yeah.
712120	713120	Yeah.
713120	714120	What's your question?
714120	725120	That's exactly my question for your fellow student as well.
725120	726120	Yeah.
727120	731120	The thing that you said is that y is 20 because we're
731120	736120	calling h of 20, h is f, so y gets the value 20.
736120	738120	And that's not quite right.
738120	740120	Who can change that?
740120	741120	Yeah.
741120	767120	Yeah.
767120	768120	All right.
768120	770120	This is the converse for you.
770120	772120	I like exactly how you started.
772120	774120	Didn't like quite where it went, though.
774120	776120	But your first line, totally with you.
776120	780120	Let's start, actually, with line 13
780120	783120	and say h is equal to the result of f.
783120	784120	Yeah.
784120	804120	Exactly.
804120	809120	So let's start here and say h is equal to the result
809120	811120	of executing f.
811120	812120	f is a function.
812120	815120	It's going to return back something.
815120	818120	Whatever it returns, h is going to store it.
818120	820120	If we look at what f is returning,
820120	822120	it's the line right here.
822120	825120	We have to kind of scan through the whole function.
825120	827120	f returns g.
827120	830120	And indentation is your friend here.
830120	832120	It's not guaranteed to be your friend.
832120	835120	Braces are the real thing that you need to be looking at.
835120	838120	But indentation kind of shows you the return g
838120	841120	is the last return of f.
841120	844120	It's the only return of f.
844120	847120	So h is going to be equal to g.
847120	850120	So when we execute h of 20, we can think of it
850120	854120	as executing g of 20.
854120	858120	But it's not only that h is equal to the code of g.
858120	862120	It's also equal to the environment around g.
862120	867120	And around g, we have this a equals 5.
867120	872120	So we're going to call g of 20, where a is equal to 5.
872120	874120	So 20 goes in for y.
874120	877120	And this is, as one of you mentioned, 20 is equal to y.
877120	879120	20 is greater than 10.
879120	881120	a equals a minus 1.
881120	883120	And this is where we're updating our environment
883120	885120	for the function that we're calling.
885120	889120	So we update a from being 5 to 4.
889120	892120	Return g, where g is the code that we have,
892120	895120	with the environment a is 4.
895620	899920	Of 5, blah, blah, blah, blah, return 9.
899920	903120	That's a lot to do in your head and to process.
903120	905620	Computers are cheating, because they have all of this memory
905620	908120	that they're keeping track of everything as it's going.
908120	911120	We, as humans, don't have that.
911120	913620	So how can we still look at this code
913620	916120	and easily figure out what's going to happen
916120	917120	and in what order?
917120	921120	Some of you have already heard me say this many, many times
921120	922120	in office hours.
922120	924120	When does the code execute?
924120	928120	When does this line of code or this expression execute?
928120	930120	That's the key question you want to ask
930120	934120	every time you're staring at JavaScript like this.
934120	938120	When does this line of code execute?
938120	941120	Not until we get to it.
941120	946120	It doesn't happen when we parse line 9 or line 8.
946120	949620	It happens when we've called h of 20,
949620	956620	which then calls g of 5, which then returns y plus a.
956620	958620	Being able to follow that is tricky.
958620	962620	So let's make it easier.
962620	965620	And this is where, at the end of the last lecture,
965620	969620	we started bringing in this idea of a diagram
969620	971620	to represent our environment.
980620	985620	What do we want to keep track of in our environment?
985620	990620	Whenever I call a function, what were we keeping track of?
990620	995620	Or what do we want to keep track of?
995620	996620	Yeah?
996620	999620	The parameters.
999620	1000620	Definitely.
1000620	1006620	So in our example over here, we have� we're working
1006620	1009620	with the factorial function.
1009620	1013620	So we would have a parameter, n.
1013620	1017620	What's the value of n?
1017620	1021620	We're going to just start from the beginning.
1021620	1023620	What's the value of n?
1023620	1024620	Yeah.
1024620	1025620	3.
1025620	1026620	Yeah.
1026620	1027620	Okay.
1027620	1034620	What else do we want to keep track of?
1035620	1037620	Yeah?
1037620	1039620	Variables declared within the function.
1039620	1041620	In this case, we don't have any.
1041620	1042620	But, yes, we do.
1042620	1046620	If we had said, like, let x equal 5,
1046620	1049620	we would want to store x in our scope.
1049620	1053620	What else?
1053620	1054620	Recursive calls.
1054620	1055620	What about them?
1055620	1057620	What do we need to store?
1058620	1066620	Yeah.
1066620	1069620	And I think I want to generalize that to say,
1069620	1072620	we care about what we are returning.
1072620	1076620	So here, we're returning n times something.
1076620	1077620	That's something.
1077620	1081620	We could store it as kind of its own private variable.
1081620	1084620	Or we could just call it the return value.
1085620	1091620	So we have some return value that we will be storing.
1091620	1101620	What else?
1101620	1106620	What do I need to keep track of when I'm inside of a function
1106620	1110620	for when I'm done?
1110620	1123620	Other than the return value.
1123620	1127620	We call that the control pointer.
1127620	1131620	You also need to know where are you supposed to return to
1131620	1135620	in code to continue execution.
1135620	1139620	So, when we finish calling fact 3,
1139620	1143620	jump back to this next line, whatever it is.
1143620	1146620	That's also called the instruction pointer.
1146620	1149620	In various assembly languages.
1149620	1151620	Cool.
1151620	1155620	So now we know what we came in with.
1155620	1157620	What we are returning with.
1157620	1160620	And where we return it to.
1160620	1163620	And then if we had any more local state,
1163620	1165620	we could store that here as well.
1165620	1168620	This is similar to your stack frame.
1168620	1170620	It's almost identical to your stack frame
1170620	1178620	when you're thinking about stack frames in assembly or C.
1178620	1184620	So, I've put those in here.
1184620	1187620	And what I've represented is the return.
1187620	1189620	I'm just calling ret.
1189620	1191620	And then control, the control pointer.
1191620	1193620	I'm saying return control back to global.
1193620	1198620	Which just means return it back to where we were before.
1198620	1201620	If we were nested deep inside of a recursive call,
1201620	1207620	we would be pointing back to the start instead.
1207620	1214620	Okay.
1214620	1217620	So, to formalize some of these things,
1217620	1223620	the control link records where we return the environment pointer to
1223620	1226620	when we are done with our current scope.
1226620	1232620	When we finish our current function, where do we return?
1232620	1242620	Do we need that for block scopes?
1242620	1244620	Yes?
1244620	1245620	No.
1245620	1248620	I don't know.
1248620	1254620	I don't know is always a valid answer.
1254620	1259620	Somebody who says yes, why?
1259620	1261620	There were a few of you.
1261620	1262620	Yeah?
1262620	1274620	No, exactly.
1274620	1281620	We wouldn't want to duplicate all of the information of the outside world into our block scope.
1281620	1288620	So, let's treat a block scope as a completely almost identical to our function scope.
1288620	1290620	And it will have a control pointer.
1290620	1291620	It's always gonna be pretty obvious.
1291620	1292620	You can kind of look.
1292620	1296620	It's just directly back to where it came from.
1296620	1299620	Whereas functions can be a little bit more complicated.
1299620	1302620	But just because it's obvious doesn't mean we shouldn't do it.
1302620	1307620	So, yeah.
1307620	1309620	Okay.
1309620	1311620	In terms of these other things,
1311620	1313620	This is where the L value, R value comes in.
1313620	1324620	Not the most important.
1324620	1334620	Do we need anything else besides the control link?
1334620	1336620	This is a bit of a trick question.
1336620	1339620	Because I conflated these two.
1339620	1344620	So, the control link specifically talks about the environment pointer.
1344620	1351620	I'm also calling the control link the return address, where you are returning execution to.
1351620	1353620	They're effectively one and the same.
1353620	1360620	We talk more about returning to code addresses later, especially in a security context.
1360620	1364620	So, we'll get to the fun stuff there in a future lecture.
1364620	1366620	All the way at the end of class.
1366620	1367620	Okay.
1367620	1371620	So, let's actually do this.
1371620	1375620	We start with fact 3.
1375620	1382620	And when we call the function fact 3, we're going to immediately create an activation record.
1382620	1384620	That looks like this.
1384620	1386620	Where we say n is 3.
1386620	1388620	Return we don't know yet.
1388620	1394620	And control is going to global.
1394620	1397620	When we're done, we come back to the global scope.
1397620	1408620	What happens inside of fact 3?
1409620	1427620	What do we do next?
1427620	1428620	Yep.
1428620	1434620	Which branch of the conditional do we take?
1434620	1435620	We'll go into the else.
1435620	1436620	Great.
1437620	1445620	Return n times 3 times what?
1445620	1448620	Yep.
1448620	1450620	Factorial of 2.
1450620	1457620	How do we figure out the result of factorial 2?
1457620	1460620	We're going to create another activation record.
1460620	1464620	And I've drawn this one a little big, but we can fit it in over here.
1464620	1470620	What is going to be inside of our activation record?
1470620	1472620	Yeah.
1472620	1474620	n is 2.
1474620	1476620	What else do we have?
1476620	1486620	Yeah.
1486620	1487620	Definitely.
1487620	1488620	Yeah.
1488620	1491620	So, control is going to point back to our first activation record.
1491620	1497620	Which is saying, once we're done with this one, go back over here.
1497620	1498620	Okay?
1498620	1502620	And then what's the last thing that we have?
1502620	1505620	As a class?
1505620	1507620	Return.
1507620	1513620	And what's the value?
1513620	1517620	2 times what?
1517620	1522620	Yet another activation record.
1522620	1527620	What goes in this one?
1527620	1535620	Someone knew.
1535620	1537620	Yeah.
1537620	1538620	n equals 1.
1538620	1542620	What else?
1542620	1544620	Yeah.
1544620	1546620	Return 1.
1546620	1550620	And where are we returning to?
1550620	1556620	Yeah.
1556620	1562620	Our CTL is going up to activation record number 2.
1562620	1563620	Okay.
1563620	1565620	So, we finished executing.
1565620	1567620	We know what we are returning.
1567620	1572620	Where do we go?
1572620	1574620	Where do we go?
1574620	1575620	Back to 2.
1575620	1579620	We follow our control pointer to say, go back to 2.
1579620	1583620	We were right in the middle of executing this return statement.
1583620	1586620	So, it's 2 times 1.
1586620	1588620	We've now finished this one.
1588620	1598620	Where do we go from here?
1598620	1599620	Back to the first one.
1599620	1600620	Back to this one.
1600620	1603620	And we know that we are returning the value 2.
1603620	1604620	All right.
1604620	1606620	Now we're done with this.
1606620	1612620	Where do we go from here?
1612620	1613620	Global.
1613620	1614620	We'll go to global with the value 6.
1614620	1616620	And we're going to return 6.
1616620	1620620	This might feel very rote and mechanical.
1620620	1623620	That is exactly by design.
1623620	1627620	This is what the compiler or interpreter does.
1627620	1628620	It needs to be mechanical.
1628620	1630620	There's no creativity here.
1630620	1633620	Because if there were, the computer couldn't do it.
1633620	1636620	It's algorithmic for a reason.
1636620	1639620	Because it's an algorithm.
1639620	1642620	So, if it feels boring, I apologize.
1642620	1644620	It'll make you a better coder.
1644620	1645620	So, do it anyway.
1645620	1647620	So, okay.
1647620	1649620	We can put these up.
1649620	1655620	At each point, as we are executing the activation record, we will update our environment pointer
1655620	1657620	to say we're now executing this one.
1657620	1659620	We're now executing this one.
1659620	1661620	We're now executing this one.
1661620	1667620	And then as we pop back up, we get to move our environment pointer to wherever our control
1667620	1671620	pointer says.
1671620	1674620	Okay.
1674620	1676620	I've got a question for you here.
1676620	1681620	Do we keep the activation records on the stack after evaluation?
1681620	1689620	Once we have finished returning from this activation record, do we keep it on the stack?
1689620	1692620	Or do we pop it off?
1692620	1694620	Chat with your neighbor.
1694620	1696620	Try and convince them of your opinion.
1711620	1736620	What do you guys think?
1736620	1738620	No?
1739620	1742620	Oh.
1742620	1744620	That's clever.
1745620	1769620	All right.
1769620	1772620	Let's take a vote.
1772620	1774620	Who says yes?
1774620	1779620	We need to keep them on the stack after evaluation.
1779620	1780620	Who says no?
1780620	1782620	We do not need to keep them on the stack.
1782620	1783620	Okay.
1783620	1786620	I saw one yes and everyone else no, basically.
1786620	1788620	I want to know why.
1788620	1789620	From either of you.
1789620	1791620	Anybody who says no or yes.
1791620	1792620	Yes?
1792620	1811620	Yeah, that's a great idea.
1811620	1817620	So, in the first example that we did the activity with, we had to keep that function around,
1818620	1822620	the activation record around, where we had stored the value A is 5.
1822620	1827620	So then when we decremented it to get A is 4, we could use that value of A is 4.
1827620	1831620	If we had garbage collected that, we would have been done for.
1831620	1834620	We would have gotten like a variable undefined.
1834620	1835620	Yeah?
1835620	1842620	Wouldn't it be easier just to store it in static memory instead so that you can keep
1842620	1843620	the...
1843620	1849620	Otherwise, you'd just be copying it in a separate case?
1849620	1853620	Wouldn't it be easier to store it in static memory instead?
1853620	1857620	Just the stuff that you would need to store for each call.
1857620	1864620	So, if you could, at compile time, know what you needed to store, then yes.
1864620	1869620	But you don't normally.
1869620	1872620	But I don't know how many of these I might generate.
1872620	1873620	Right.
1873620	1878620	No, it's a great idea when you have knowledge about the system.
1878620	1879620	But you don't always.
1879620	1881620	So, yeah.
1881620	1886620	So, if we have closures, then maybe we can't always pop these off.
1886620	1890620	However, 95% of you said no.
1890620	1897620	Why did you say no?
1897620	1901620	Yeah.
1901620	1902620	Because these are not closures.
1902620	1904620	So, you can just pop them off.
1904620	1907620	Is that true?
1907620	1910620	No, I'm gonna say no on that one.
1910620	1914620	Every function in JavaScript creates a closure.
1914620	1918620	It doesn't matter how it's used, where it's used, what's going on.
1918620	1920620	It is a closure.
1920620	1921620	Yeah.
1921620	1927620	It's an empty closure, so you don't need it anymore.
1927620	1930620	Kind of.
1930620	1937620	I'd say it's a specific case of the fact that it's an empty closure that we don't need anymore.
1937620	1941620	And the key term is that it's tail recursive.
1941620	1946620	Here, what we are doing is we are recursing in the tail position.
1947620	1952620	Which means it's impossible for us to ever return to that closure.
1952620	1954620	We're never going back to it.
1954620	1957620	So, it's safe to clear.
1957620	1962620	Generally speaking, we do need to keep activation records on the stack.
1962620	1964620	Because they are closures.
1964620	1966620	And we might need to reference them again.
1966620	1969620	In this specific case, we don't.
1969620	1972620	Okay.
1972620	1978620	So, this process here is what we are going to continue working with for a little bit.
1978620	1983620	But we're going to get some more interesting use cases.
1983620	1990620	Starting with free variables, and then hopefully getting to high order functions.
1990620	1992620	Okay.
1992620	1994620	Let X equal 1.
1994620	1998620	F is a function that logs X.
1998620	2001620	Execute F.
2001620	2005620	Question?
2005620	2007620	Tail recursion.
2007620	2015620	So, tail recursion is when we recurse in the last step of a function.
2015620	2019620	So, when we are returning a recursive call.
2019620	2020620	That is tail recursion.
2020620	2026620	If we had written this code where we call factorial of N minus 1 as the first step.
2027620	2032620	And then we do a check to say was N greater than or something of that sort.
2032620	2034620	That would not be tail recursive.
2034620	2038620	Yeah.
2038620	2039620	Okay.
2039620	2047620	Going back to this little code step.
2047620	2054620	So, we have some activation record where our global state, that's the top box, has X as 1.
2054620	2061620	And then F, when we execute it, creates an activation record with a control link back to global.
2061620	2062620	And a return value.
2062620	2064620	It's going to return nothing.
2064620	2071620	What are we going to print out here?
2071620	2078620	What's printed to screen?
2078620	2088620	You don't have a lot of options.
2088620	2090620	What is it?
2090620	2091620	1.
2091620	2092620	Yeah.
2092620	2095620	We know the value of X.
2095620	2098620	I feel like most of you guys knew that, but you just don't want to answer.
2098620	2099620	It's fine to answer.
2099620	2100620	Just raise your hand.
2100620	2101620	Answer.
2101620	2102620	We print out X.
2102620	2104620	X is 1.
2104620	2106620	So, we get the value 1.
2106620	2107620	No tricks here.
2107620	2109620	That's what we expect.
2109620	2113620	How did we find X?
2113620	2126620	Did we look it up via the control link?
2126620	2136620	Give it a second to thought.
2136620	2137620	Yeah.
2137620	2138620	Go for it.
2138620	2139620	Yes.
2139620	2140620	Why?
2140620	2141620	Yeah.
2141620	2155620	So, we had access with our control to the global environment.
2155620	2157620	And that's where X was.
2157620	2160620	So, maybe yes.
2160620	2163620	Any other ideas on it?
2163620	2165620	Yeah.
2165620	2166620	Yeah.
2166620	2179620	So, maybe there's some concept of global that we can just use.
2179620	2181620	But to that, I would say...
2181620	2183620	Well, I won't write it out.
2183620	2190620	But what if we just wrap this entire thing inside of a function?
2190620	2192620	We would still get the value 1.
2192620	2201620	So, it's not that global is unique.
2201620	2203620	How many people are voting yes?
2203620	2205620	Look it up via control link.
2205620	2207620	How many people are voting no?
2207620	2209620	Don't look it up via control link.
2209620	2210620	Okay.
2210620	2211620	So, there's like a 50-50 split.
2211620	2213620	Why not?
2213620	2214620	We had two arguments for yes.
2214620	2215620	Yeah.
2216620	2233620	I'm not quite sure I'm following.
2233620	2234620	Yep.
2234620	2235620	Yeah.
2235620	2244380	Yeah, yeah, so I'm not saying that we would be moving to the outer scope or the control
2244380	2249380	scope for execution, but just to look up a variable.
2249380	2258580	So we'd be looking up the value X in the outer scope via the control link.
2258580	2262420	Not that we would be going to the outer scope to execute things.
2262420	2265540	So we won't get this kind of ping-pong.
2265540	2267980	Yeah.
2267980	2271860	Any other ideas?
2271860	2278660	All right.
2278660	2282340	My vote is no.
2282340	2289020	And I have an example to show it.
2290020	2301020	Well, this is going to be inconvenient.
2301020	2321620	Is this big enough to read in the back?
2321620	2325620	OK, cool.
2325620	2345460	Although, now it's probably harder to read.
2345460	2348020	Especially going all the way to the bottom there.
2348020	2349020	But...
2349020	2352340	All right.
2352340	2355100	X is equal to 1.
2355100	2359900	F is a function that prints out X.
2359900	2364540	G is a function that sets X equal to 2.
2364540	2372220	And then calls F. Execute G.
2372220	2373540	That was someone next to you.
2373540	2387540	What does this print out?
2447540	2465220	All right.
2465220	2466220	What are we going to draw?
2466220	2467220	Actually, starting.
2467220	2472700	What does it print?
2472700	2476500	What are the options?
2476500	2479180	What are reasonable outputs for this program?
2479180	2480180	Yeah.
2480180	2481460	One or two.
2481460	2482700	I like both of those options.
2482700	2486620	Does anybody have any other options that are reasonable for it to print?
2486620	2487620	No.
2487620	2488620	OK.
2488620	2489620	Those are the reasonable options.
2489620	2491500	Which one is it?
2491500	2493580	How many people vote 1?
2493580	2495340	How many people vote 2?
2495340	2496340	OK.
2496340	2497980	We have a little bit of dissent.
2497980	2503060	But the vast majority look at this code and say this should print out 1.
2503060	2505340	How?
2505340	2507660	Let's draw our diagrams.
2507660	2510140	And see what happens.
2510140	2512740	We'll start with global state.
2512740	2520460	What do we have in global state?
2520460	2521460	X equals 1.
2521460	2522980	Great.
2522980	2529420	What's next?
2529420	2530420	What's next?
2530420	2531420	Yeah?
2532420	2534620	Oh, yep.
2534620	2538660	We have a function f.
2538660	2543420	This f is a variable in our global state.
2543420	2545340	And this is a function.
2545340	2548580	And we're going to figure out what we're going to point to.
2548580	2551940	But it points to something.
2551940	2553940	What else do we have?
2553940	2557420	Come on, guys.
2557420	2558420	Yeah?
2558420	2560060	We have a g.
2560140	2561580	G is also a function.
2561580	2563580	Excellent.
2563580	2572020	Now what?
2572020	2573020	We're going to call g.
2573020	2576540	What happens when we call g?
2576540	2582620	Yeah?
2582620	2584940	We're going to create an activation record.
2584940	2587460	And this will be the g activation record.
2587460	2590300	Or the execution of g activation record.
2590300	2599500	What's going in this one?
2599500	2600540	X equals 2.
2600540	2601660	We're going to call f.
2601660	2611300	But before we get there, what else is in here?
2611300	2615980	Return and?
2615980	2620300	Pointer to what?
2620300	2621300	Pointer to global.
2621300	2624460	And what do we call it?
2624460	2627180	The control pointer.
2627180	2630740	And this is pointing over to global.
2630740	2632420	Okay.
2632420	2633780	Now we are executing f.
2633780	2638940	What happens when we execute f?
2638940	2647220	New activation record.
2647220	2648220	Excellent.
2648220	2655220	Actually, before we execute f, where is f?
2655220	2657380	Because we're looking at this activation record.
2657380	2659500	And we don't know where f is.
2659500	2661420	Or what f is here.
2661420	2667460	So if we operate under the assumption we look up the control link, we would follow the control
2667460	2670460	link back over here and say what is f?
2670460	2671620	F is a function.
2671620	2672620	Great.
2672620	2673620	Now we found f.
2673620	2674620	We get to execute f.
2674620	2677740	We get to create our activation record for it.
2677740	2679220	And what do we do?
2679220	2688220	What's inside of our activation record?
2688220	2689260	Control link.
2689260	2698340	What does the control point to?
2698340	2701180	Control link points to g, because we were called from g.
2701180	2704380	100% correct.
2704380	2707460	That's how we establish the control link.
2707460	2714100	What else do we have?
2715100	2717100	Return.
2717100	2720020	All right.
2720020	2722260	Now we are printing out...
2722260	2723260	Where is it?
2723260	2725120	We are printing out x.
2725120	2737620	What is the value of x inside of this context?
2737620	2740420	One is what we want it to be.
2740420	2743060	X doesn't exist here, though.
2743060	2747640	So we have to look it up somehow.
2747640	2753060	If we followed the control link, we would go look it up here, and we would find that
2753060	2754820	x is equal to 2.
2754820	2761180	Now 90% of you had the intuition that that's wrong.
2761180	2766900	Which means we can't follow the control link, or else everyone's intuition is wrong.
2766900	2771340	Your intuition is that way because you've seen it work that way every single time you've
2771340	2774340	run code, unless you've worked with Lisp.
2774340	2777840	In which case, you've seen it work this way.
2777840	2782820	So we can't use the control link, because we would find the value 2.
2782820	2787380	Which means we need something else.
2787380	2789800	Let me put this down.
2789800	2796700	So if we were following the control link, we would find x is equal to 2.
2796700	2802700	And what we would have just done is invent what's called dynamic scoping.
2802700	2809740	Where you can override the scoping of what would be expected of the function.
2809740	2811600	But that's not what we want.
2811600	2814020	This is not how normal languages function.
2814020	2815540	This is how Lisp functions.
2815540	2817440	It's really weird.
2817440	2819680	And can be quite annoying.
2819680	2822180	So how can we fix it?
2822180	2826780	There's one more thing that we track in our activation records.
2826780	2831540	And this is what's called the access link.
2831540	2843540	The access link tracks the enclosing lexical scope.
2843540	2849320	And our algorithm will be updated to first find whatever environment we are currently
2849320	2850980	in.
2850980	2855460	We check to see if the variable is in our environment.
2855460	2864300	If it's not, follow our access link and repeat.
2864300	2872380	So if we go back to our example, we start where x is equal to 1.
2872380	2874740	We call g.
2874740	2876740	We say x is equal to 2.
2876740	2882560	But notice in addition to the control link, we are also storing an access link.
2882560	2887420	And this access link is from where we were defined.
2887420	2892080	G was defined in the global scope.
2892080	2897340	Which means our access link points to the global scope.
2897340	2898340	Then we call f.
2898340	2906460	F was also defined in the global scope, which means its access link points to the global
2907180	2908180	scope.
2908180	2910860	The control link still points to g.
2910860	2913620	Because we still want to return to g.
2913620	2919140	But when we look up a variable, we will follow the access link and find that it's 1.
2919140	2920140	Yeah?
2920140	2928580	If x was never defined in the global environment, would it know the control link for x?
2928580	2929580	No.
2929580	2930580	So, yeah.
2930580	2931580	Good question.
2931580	2934980	If we hadn't run this line of code, what happens?
2934980	2945700	What's output?
2945700	2949700	In JavaScript, we call that undefined.
2949700	2953380	We would not have been able to find x.
2953380	2955340	We would search here for x.
2955340	2956700	It doesn't exist.
2956700	2958960	Then we would search global for x.
2958960	2960460	It doesn't exist.
2960460	2964620	We would actually search the interpreter for x.
2964620	2968940	And the interpreter would say, hey, you're looking in a place that you aren't supposed
2968940	2969940	to look.
2969940	2971620	That means you have undefined.
2971620	2980700	And it would tell the log that x is undefined.
2980700	2988060	Okay.
2988060	2993260	So how do we know how to wire up the access links?
2993260	3004700	How can we figure out that f and g both have access links back to global?
3004700	3013620	And this is what I put these arrows in for.
3013620	3021020	When we create a function, we're defining the function f.
3021020	3029000	We're going to create with it what I represent as a closure object.
3029000	3034860	Which is two boxes.
3034860	3043100	I forget which order I do these in.
3043100	3050140	The left-hand box represents the access link for f.
3050140	3059260	And it will point back to wherever f was defined.
3059260	3067760	The right-hand box is the code for the function f.
3067760	3074760	So that we know what to execute when we are executing things.
3074760	3078560	So what does g look like?
3078560	3081640	By this same design?
3081640	3086800	What's the left-hand box of g?
3086800	3094440	Yeah?
3094440	3097600	An access link back to the global scope.
3097600	3102880	So maybe I should be a little bit more generic when drawing these.
3102880	3106760	It's not that it's pointing back to the variable g and f here.
3106760	3114120	It's that it points to whatever scope it was created inside of.
3114120	3124040	So that when we then later call f and g, we have an access link.
3124040	3130920	Can we go look up what their access link was from their closure?
3130920	3136320	So here, both of them are global.
3136320	3137320	Global there.
